_source,_record,system,basis,nao,E,converged,wall_s,peak_mb,kind,mode,xc,n_iter,conv,mu_D,mu_grid_vs_analytic,step,M,steps,seed,peak_gpu_mb,E_grid5,grad_norm,E_J,lam_min,lam_max,lam_ratio,cond_V,grid_bias_mha
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.16718205,,1516,,splat,,,,,,,12000,250,,,,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,STEP,,,,-495.292417,,,,,,,,,,,11999,,,,,,3.02e-03,787.0967,2.25e+00,1.93e+02,1.17e-02,2.8e+08,
iso_alanine_dipeptide_M250_s2.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.16718205,,1520,,splat,,pbe,,,,,,250,12000,2,424,,,,,,,,
iso_alanine_dipeptide_M250_s2.log,RESULT,alanine_dipeptide,,200,-495.16718205,,1542,,splat,,pbe,,,,,,250,12000,2,425,-495.16715814,,,,,,,-0.02391507
iso_ethanol_M288_s2.log,STEP,,,,592.259699,,,,,,,,,,,0,,,,,,8.07e+02,162.7740,8.98e-01,8.39e+00,1.07e-01,4.2e+06,
iso_ethanol_M288_s2.log,STEP,,,,-154.486465,,,,,,,,,,,500,,,,,,1.98e+01,157.0696,8.46e+00,1.10e+02,7.69e-02,4.9e+10,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.76053045,,210,,splat,,,,,,,1000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.767028,,,,,,,,,,,1000,,,,,,9.21e+00,156.8365,8.23e+00,1.16e+02,7.08e-02,2.8e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.857423,,,,,,,,,,,1500,,,,,,3.07e+00,156.8429,1.82e+01,1.20e+02,1.52e-01,3.5e+10,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.89017536,,378,,splat,,,,,,,2000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.894715,,,,,,,,,,,2000,,,,,,2.87e+00,156.7913,2.26e+01,1.26e+02,1.79e-01,1.1e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.870751,,,,,,,,,,,2500,,,,,,4.68e+00,156.8560,2.53e+01,1.29e+02,1.96e-01,8.2e+10,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.87917088,,545,,splat,,,,,,,3000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.883184,,,,,,,,,,,3000,,,,,,4.08e+00,156.8214,3.88e+01,1.37e+02,2.84e-01,3.9e+10,
iso_ethanol_M288_s2.log,STEP,,,,-154.896582,,,,,,,,,,,3500,,,,,,2.05e+00,156.8111,3.77e+01,1.51e+02,2.50e-01,3.4e+11,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.90300206,,715,,splat,,,,,,,4000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.907637,,,,,,,,,,,4000,,,,,,3.00e+00,156.7974,4.42e+01,1.64e+02,2.69e-01,1.5e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.908974,,,,,,,,,,,4500,,,,,,1.65e+00,156.7927,5.20e+01,1.82e+02,2.85e-01,1.4e+10,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.90914191,,884,,splat,,,,,,,5000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.913877,,,,,,,,,,,5000,,,,,,2.74e+00,156.8040,4.97e+01,1.90e+02,2.62e-01,2.5e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.917145,,,,,,,,,,,5500,,,,,,2.34e+00,156.8013,5.83e+01,2.05e+02,2.84e-01,3.5e+11,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.91411310,,1049,,splat,,,,,,,6000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.918880,,,,,,,,,,,6000,,,,,,2.19e+00,156.8059,7.29e+01,2.15e+02,3.39e-01,6.9e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.919645,,,,,,,,,,,6500,,,,,,2.02e+00,156.8022,7.47e+01,2.38e+02,3.14e-01,5.1e+10,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.91480802,,1218,,splat,,,,,,,7000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.918853,,,,,,,,,,,7000,,,,,,2.14e+00,156.8033,7.59e+01,2.48e+02,3.06e-01,5.3e+10,
iso_ethanol_M288_s2.log,STEP,,,,-154.922345,,,,,,,,,,,7500,,,,,,1.56e+00,156.8081,7.90e+01,2.55e+02,3.10e-01,9.3e+10,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.91827833,,1383,,splat,,,,,,,8000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.923367,,,,,,,,,,,8000,,,,,,1.15e+00,156.8024,7.17e+01,2.72e+02,2.64e-01,1.1e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.924048,,,,,,,,,,,8500,,,,,,5.44e-01,156.8051,6.51e+01,2.79e+02,2.33e-01,2.2e+11,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.91934038,,1551,,splat,,,,,,,9000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.924543,,,,,,,,,,,9000,,,,,,5.64e-01,156.8050,5.65e+01,2.83e+02,1.99e-01,3.6e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.924922,,,,,,,,,,,9500,,,,,,5.37e-03,156.8051,5.05e+01,2.87e+02,1.76e-01,3.8e+11,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.91981128,,1713,,splat,,,,,,,10000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.925166,,,,,,,,,,,10000,,,,,,2.12e-02,156.8054,4.63e+01,2.91e+02,1.59e-01,1.0e+12,
iso_ethanol_M288_s2.log,STEP,,,,-154.925571,,,,,,,,,,,10500,,,,,,4.74e-04,156.8061,4.37e+01,2.93e+02,1.49e-01,7.4e+11,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.92051914,,1878,,splat,,,,,,,11000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.925791,,,,,,,,,,,11000,,,,,,5.06e-04,156.8068,4.22e+01,2.95e+02,1.43e-01,9.3e+11,
iso_ethanol_M288_s2.log,STEP,,,,-154.925893,,,,,,,,,,,11500,,,,,,4.66e-04,156.8071,4.13e+01,2.97e+02,1.39e-01,1.1e+12,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,,-154.92071645,,2035,,splat,,,,,,,12000,288,,,,,,,,,,,
iso_ethanol_M288_s2.log,STEP,,,,-154.925941,,,,,,,,,,,11999,,,,,,4.64e-04,156.8073,4.07e+01,2.97e+02,1.37e-01,1.2e+12,
iso_ethanol_M288_s2.log,RESULT_PARTIAL,ethanol,,72,-154.92071645,,2039,,splat,,pbe,,,,,,288,12000,2,412,,,,,,,,
iso_ethanol_M288_s2.log,RESULT,ethanol,,72,-154.92071645,,2063,,splat,,pbe,,,,,,288,12000,2,412,-154.91852153,,,,,,,-2.19491924
iso_alanine_dipeptide_M500_s0.log,STEP,,,,1940.888727,,,,,,,,,,,0,,,,,,1.03e+03,837.8811,1.02e+00,1.61e+01,6.33e-02,2.5e+06,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-493.663983,,,,,,,,,,,500,,,,,,2.35e+01,788.2685,5.12e+00,2.06e+02,2.49e-02,7.5e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-494.60057394,,399,,splat,,,,,,,1000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-494.647222,,,,,,,,,,,1000,,,,,,1.79e+01,787.9245,9.35e+00,2.14e+02,4.37e-02,5.4e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.144879,,,,,,,,,,,1500,,,,,,1.55e+01,787.8579,1.46e+01,2.21e+02,6.60e-02,2.2e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.24707763,,743,,splat,,,,,,,2000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.293540,,,,,,,,,,,2000,,,,,,6.80e+00,787.7298,1.63e+01,2.28e+02,7.15e-02,6.1e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.356455,,,,,,,,,,,2500,,,,,,5.61e+00,787.7175,2.19e+01,2.35e+02,9.29e-02,1.7e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.34221726,,1089,,splat,,,,,,,3000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.383730,,,,,,,,,,,3000,,,,,,4.19e+00,787.7510,2.42e+01,2.40e+02,1.01e-01,2.4e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.404048,,,,,,,,,,,3500,,,,,,3.66e+00,787.6641,3.01e+01,2.47e+02,1.22e-01,1.5e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.34172938,,1434,,splat,,,,,,,4000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.379485,,,,,,,,,,,4000,,,,,,5.34e+00,787.6508,3.64e+01,2.50e+02,1.46e-01,1.0e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.393707,,,,,,,,,,,4500,,,,,,6.05e+00,787.5102,3.52e+01,2.56e+02,1.38e-01,9.3e+10,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.38748211,,1774,,splat,,,,,,,5000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.422189,,,,,,,,,,,5000,,,,,,4.09e+00,787.5476,3.91e+01,2.60e+02,1.50e-01,9.3e+10,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.435944,,,,,,,,,,,5500,,,,,,2.43e+00,787.5767,4.20e+01,2.69e+02,1.56e-01,1.8e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.41208639,,2116,,splat,,,,,,,6000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.445028,,,,,,,,,,,6000,,,,,,3.03e+00,787.5911,4.41e+01,2.74e+02,1.61e-01,2.1e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.444056,,,,,,,,,,,6500,,,,,,4.44e+00,787.5935,4.71e+01,2.80e+02,1.68e-01,4.9e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.42383540,,2450,,splat,,,,,,,7000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.458363,,,,,,,,,,,7000,,,,,,3.18e+00,787.5408,4.81e+01,2.89e+02,1.67e-01,1.0e+12,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.464802,,,,,,,,,,,7500,,,,,,2.55e+00,787.5956,4.70e+01,3.08e+02,1.53e-01,1.1e+12,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.44072759,,2798,,splat,,,,,,,8000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.475461,,,,,,,,,,,8000,,,,,,3.12e+00,787.5850,4.42e+01,3.39e+02,1.30e-01,4.4e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.474618,,,,,,,,,,,8500,,,,,,4.21e+00,787.5717,4.64e+01,3.68e+02,1.26e-01,6.6e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45061388,,3141,,splat,,,,,,,9000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.483320,,,,,,,,,,,9000,,,,,,2.47e+00,787.5877,4.28e+01,3.94e+02,1.09e-01,3.9e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.480031,,,,,,,,,,,9500,,,,,,5.82e+00,787.5654,3.67e+01,4.22e+02,8.68e-02,2.0e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45932327,,3486,,splat,,,,,,,10000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.490777,,,,,,,,,,,10000,,,,,,1.88e+00,787.5920,3.34e+01,4.48e+02,7.44e-02,4.6e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.493268,,,,,,,,,,,10500,,,,,,1.02e+00,787.6001,2.95e+01,4.68e+02,6.31e-02,4.0e+11,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46375657,,3833,,splat,,,,,,,11000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.494469,,,,,,,,,,,11000,,,,,,1.28e-03,787.5991,2.46e+01,4.87e+02,5.06e-02,6.0e+11,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.494952,,,,,,,,,,,11500,,,,,,1.06e-03,787.6013,2.24e+01,4.99e+02,4.50e-02,1.2e+12,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46578860,,4176,,splat,,,,,,,12000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,STEP,,,,-495.495432,,,,,,,,,,,11999,,,,,,9.03e-04,787.6033,2.12e+01,5.06e+02,4.18e-02,1.4e+12,
iso_alanine_dipeptide_M500_s0.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.46578860,,4198,,splat,,pbe,,,,,,500,12000,0,712,,,,,,,,
iso_alanine_dipeptide_M500_s0.log,RESULT,alanine_dipeptide,,200,-495.46578860,,4242,,splat,,pbe,,,,,,500,12000,0,712,-495.46572348,,,,,,,-0.06512073
iso_alanine_dipeptide_M500_s1.log,STEP,,,,2018.540065,,,,,,,,,,,0,,,,,,1.02e+03,839.8779,1.13e+00,1.58e+01,7.17e-02,4.6e+06,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-494.810739,,,,,,,,,,,500,,,,,,1.15e+01,787.9074,7.69e+00,2.24e+02,3.44e-02,8.0e+10,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.05336723,,392,,splat,,,,,,,1000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.097839,,,,,,,,,,,1000,,,,,,7.11e+00,787.8553,1.04e+01,2.24e+02,4.66e-02,1.3e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.307348,,,,,,,,,,,1500,,,,,,6.77e+00,787.7691,1.50e+01,2.30e+02,6.52e-02,1.3e+12,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.30873937,,739,,splat,,,,,,,2000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.347536,,,,,,,,,,,2000,,,,,,4.82e+00,787.7346,1.71e+01,2.31e+02,7.40e-02,1.5e+12,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.318992,,,,,,,,,,,2500,,,,,,5.49e+00,787.8419,2.22e+01,2.29e+02,9.70e-02,4.9e+10,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.36698524,,1087,,splat,,,,,,,3000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.399454,,,,,,,,,,,3000,,,,,,4.04e+00,787.7623,2.77e+01,2.27e+02,1.22e-01,2.4e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.416279,,,,,,,,,,,3500,,,,,,3.62e+00,787.6662,2.76e+01,2.30e+02,1.20e-01,9.6e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.38990965,,1433,,splat,,,,,,,4000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.418572,,,,,,,,,,,4000,,,,,,3.81e+00,787.6426,3.22e+01,2.34e+02,1.38e-01,2.8e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.432356,,,,,,,,,,,4500,,,,,,3.07e+00,787.6449,3.51e+01,2.38e+02,1.47e-01,1.3e+12,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.40454415,,1778,,splat,,,,,,,5000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.432385,,,,,,,,,,,5000,,,,,,3.12e+00,787.5501,4.17e+01,2.45e+02,1.70e-01,2.7e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.441222,,,,,,,,,,,5500,,,,,,3.92e+00,787.6334,4.38e+01,2.53e+02,1.73e-01,7.4e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.42518525,,2123,,splat,,,,,,,6000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.455045,,,,,,,,,,,6000,,,,,,2.89e+00,787.6373,4.52e+01,2.60e+02,1.73e-01,7.2e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.463916,,,,,,,,,,,6500,,,,,,2.90e+00,787.6158,4.86e+01,2.71e+02,1.79e-01,4.8e+12,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.43603702,,2470,,splat,,,,,,,7000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.465237,,,,,,,,,,,7000,,,,,,2.98e+00,787.6207,5.17e+01,2.77e+02,1.87e-01,8.1e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.472674,,,,,,,,,,,7500,,,,,,2.67e+00,787.6346,5.23e+01,2.83e+02,1.85e-01,1.5e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.44743209,,2816,,splat,,,,,,,8000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.475845,,,,,,,,,,,8000,,,,,,2.65e+00,787.6320,5.40e+01,2.89e+02,1.87e-01,1.0e+12,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.479223,,,,,,,,,,,8500,,,,,,3.83e+00,787.6369,5.28e+01,2.94e+02,1.80e-01,2.3e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45809180,,3163,,splat,,,,,,,9000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.484313,,,,,,,,,,,9000,,,,,,2.95e+00,787.6276,5.18e+01,2.96e+02,1.75e-01,6.7e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.488277,,,,,,,,,,,9500,,,,,,2.37e+00,787.6176,4.89e+01,2.97e+02,1.65e-01,7.1e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46434324,,3505,,splat,,,,,,,10000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.489913,,,,,,,,,,,10000,,,,,,1.46e+00,787.6104,4.56e+01,2.98e+02,1.53e-01,6.0e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.491493,,,,,,,,,,,10500,,,,,,1.41e-03,787.6135,3.90e+01,2.99e+02,1.30e-01,1.0e+12,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46747241,,3852,,splat,,,,,,,11000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.492322,,,,,,,,,,,11000,,,,,,8.18e-04,787.6146,3.49e+01,3.01e+02,1.16e-01,6.5e+11,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.492928,,,,,,,,,,,11500,,,,,,6.99e-04,787.6153,3.32e+01,3.03e+02,1.10e-01,5.2e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46853641,,4203,,splat,,,,,,,12000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,STEP,,,,-495.493367,,,,,,,,,,,11999,,,,,,6.28e-04,787.6163,3.23e+01,3.04e+02,1.06e-01,4.6e+11,
iso_alanine_dipeptide_M500_s1.log,RESULT_PARTIAL,alanine_dipeptide,,200,-495.46853641,,4225,,splat,,pbe,,,,,,500,12000,1,712,,,,,,,,
iso_alanine_dipeptide_M500_s1.log,RESULT,alanine_dipeptide,,200,-495.46853641,,4269,,splat,,pbe,,,,,,500,12000,1,712,-495.46853703,,,,,,,0.00061499
iso_alanine_dipeptide_M500_s2.log,STEP,,,,1939.054208,,,,,,,,,,,0,,,,,,1.01e+03,838.1422,1.05e+00,1.46e+01,7.19e-02,1.9e+06,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-494.886139,,,,,,,,,,,500,,,,,,5.69e+00,788.0030,8.03e+00,2.67e+02,3.01e-02,9.7e+10,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.19454745,,394,,splat,,,,,,,1000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.228468,,,,,,,,,,,1000,,,,,,4.79e+00,787.8291,1.01e+01,2.71e+02,3.73e-02,4.6e+12,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.336587,,,,,,,,,,,1500,,,,,,4.75e+00,787.7926,1.29e+01,2.67e+02,4.83e-02,3.3e+11,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.34027625,,741,,splat,,,,,,,2000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.370328,,,,,,,,,,,2000,,,,,,4.57e+00,787.6914,1.64e+01,2.63e+02,6.24e-02,4.7e+12,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.356624,,,,,,,,,,,2500,,,,,,5.25e+00,787.6694,1.91e+01,2.58e+02,7.41e-02,2.1e+12,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.34368970,,1091,,splat,,,,,,,3000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.372462,,,,,,,,,,,3000,,,,,,4.83e+00,787.5894,2.38e+01,2.54e+02,9.37e-02,1.0e+12,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.407124,,,,,,,,,,,3500,,,,,,2.74e+00,787.5826,2.81e+01,2.56e+02,1.10e-01,1.6e+12,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.38072314,,1438,,splat,,,,,,,4000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.408039,,,,,,,,,,,4000,,,,,,3.81e+00,787.5903,3.13e+01,2.62e+02,1.19e-01,2.8e+11,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.416575,,,,,,,,,,,4500,,,,,,3.17e+00,787.6142,3.28e+01,2.69e+02,1.22e-01,3.2e+11,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.39070877,,1783,,splat,,,,,,,5000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.415137,,,,,,,,,,,5000,,,,,,2.96e+00,787.6531,3.52e+01,2.81e+02,1.25e-01,2.6e+11,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.421658,,,,,,,,,,,5500,,,,,,3.38e+00,787.6178,3.99e+01,2.93e+02,1.36e-01,1.7e+11,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.41383148,,2127,,splat,,,,,,,6000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.437406,,,,,,,,,,,6000,,,,,,2.91e+00,787.6461,3.97e+01,3.06e+02,1.30e-01,9.7e+11,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.443450,,,,,,,,,,,6500,,,,,,3.92e+00,787.6138,4.04e+01,3.15e+02,1.28e-01,2.3e+11,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.42899114,,2472,,splat,,,,,,,7000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.452636,,,,,,,,,,,7000,,,,,,4.27e+00,787.5973,4.15e+01,3.25e+02,1.27e-01,2.7e+11,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.462646,,,,,,,,,,,7500,,,,,,2.63e+00,787.6116,4.82e+01,3.35e+02,1.44e-01,3.3e+11,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.44545990,,2821,,splat,,,,,,,8000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.469142,,,,,,,,,,,8000,,,,,,2.54e+00,787.6132,4.64e+01,3.43e+02,1.35e-01,8.1e+11,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.476457,,,,,,,,,,,8500,,,,,,2.72e+00,787.6118,4.42e+01,3.49e+02,1.27e-01,3.0e+12,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.45362101,,3171,,splat,,,,,,,9000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.479565,,,,,,,,,,,9000,,,,,,2.05e+00,787.6296,4.25e+01,3.54e+02,1.20e-01,1.8e+12,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.484283,,,,,,,,,,,9500,,,,,,2.05e+00,787.6260,3.94e+01,3.54e+02,1.11e-01,4.3e+12,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46068952,,3515,,splat,,,,,,,10000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.487665,,,,,,,,,,,10000,,,,,,1.44e+00,787.6156,3.44e+01,3.54e+02,9.73e-02,3.9e+12,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.489893,,,,,,,,,,,10500,,,,,,1.26e+00,787.6095,3.19e+01,3.53e+02,9.05e-02,1.8e+12,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46445468,,3868,,splat,,,,,,,11000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.492369,,,,,,,,,,,11000,,,,,,1.25e-03,787.6071,2.61e+01,3.51e+02,7.44e-02,2.0e+13,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.493550,,,,,,,,,,,11500,,,,,,1.01e-03,787.6054,2.33e+01,3.50e+02,6.65e-02,1.6e+13,
iso_alanine_dipeptide_M500_s2.log,RESULT_PARTIAL,alanine_dipeptide,,,-495.46588249,,4221,,splat,,,,,,,12000,500,,,,,,,,,,,
iso_alanine_dipeptide_M500_s2.log,STEP,,,,-495.494132,,,,,,,,,,,11999,,,,,,8.41e-04,787.6057,2.17e+01,3.48e+02,6.24e-02,1.4e+13,
